Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW,SNWD (Inches)
1989/8/29,76,87,69,0,,
1989/8/30,79,90,69,0,,
1989/8/31,78,88,73,0,,
1989/9/1,76,84,65,0,,
1989/9/2,75,87,65,0,,
1989/9/3,74,84,64,0,,
1989/9/4,71,79,67,0,,
1989/9/5,68,78,63,0.05,,
1989/9/6,71,83,61,0,,
1989/9/7,71,80,64,0,,
1989/9/8,69,73,65,0.99,,
1989/9/9,71,77,67,0,,
1989/9/10,72,80,68,0.43,,
1989/9/11,73,83,61,0,,
1989/9/12,72,84,60,0,,
1989/9/13,73,84,63,0,,
1989/9/14,74,84,63,0,,
1989/9/15,70,79,65,0,,
1989/9/16,66,72,61,0,,
1989/9/17,67,78,58,0.26,,
1989/9/18,62,68,58,0.4,,
1989/9/19,60,69,47,0,,
1989/9/20,55,62,51,0.18,,
1989/9/21,58,71,48,0,,
1989/9/22,59,63,55,0,,
1989/9/23,63,65,60,0.31,,
1989/9/24,64,74,53,0,,
1989/9/25,61,74,50,0,,
1989/9/26,56,66,53,0.87,,
1989/9/27,60,76,52,0,,
1989/9/28,66,76,53,0,,
1989/9/29,63,76,52,0,,
1989/9/30,64,76,54,0,,
1989/10/1,65,79,53,0,,
1989/10/2,65,75,56,0,,
1989/10/3,63,69,60,0,,
1989/10/4,60,67,56,0.06,,
1989/10/5,60,68,46,0,,
1989/10/6,56,65,44,0,,
1989/10/7,53,66,41,0,,
1989/10/8,56,67,40,0,,
1989/10/9,54,67,44,0,,
1989/10/10,61,71,54,0,,
1989/10/11,61,71,48,0,,
1989/10/12,59,72,47,0,,
1989/10/13,59,72,48,0,,
1989/10/14,57,64,52,0.06,,
1989/10/15,56,61,53,0,,
1989/10/16,50,58,41,0,,
1989/10/17,51,64,37,0,,
1989/10/18,50,60,41,0,,
1989/10/19,57,69,42,0,,
1989/10/20,55,70,41,0,,
1989/10/21,58,78,42,0,,
1989/10/22,57,73,46,0,,
1989/10/23,57,66,52,0,,
1989/10/24,59,73,51,0,,
1989/10/25,58,71,47,0,,
1989/10/26,53,64,40,0,,
1989/10/27,55,66,47,0,,
1989/10/28,57,73,40,0,,
1989/10/29,53,67,42,0,,
1989/10/30,52,58,47,0.06,,
1989/10/31,54,63,47,0,,
1989/11/1,48,62,39,0,,
1989/11/2,49,59,40,0,,
1989/11/3,53,65,42,0,,
1989/11/4,56,60,52,0,,
1989/11/5,51,56,48,0.01,,
1989/11/6,50,60,40,0,,
1989/11/7,47,52,44,0,,
1989/11/8,45,50,42,0,,
1989/11/9,39,44,35,0.08,,
1989/11/10,35,39,29,0,,
1989/11/11,36,43,31,0,,
1989/11/12,39,48,31,0,,
1989/11/13,31,40,25,0,,
1989/11/14,30,40,20,0,,
1989/11/15,33,42,25,0,,
1989/11/16,34,47,24,0,,
1989/11/17,38,47,30,0,,
1989/11/18,31,43,21,0,,
1989/11/19,31,46,19,0,,
1989/11/20,36,51,22,0,,
1989/11/21,40,53,29,0,,
1989/11/22,42,57,29,0,,
1989/11/23,46,56,36,0,,
1989/11/24,44,56,32,0,,
1989/11/25,40,52,28,0,,
1989/11/26,44,55,35,0,,
1989/11/27,34,41,30,0,,
1989/11/28,32,42,26,0,,
1989/11/29,36,48,25,0,,
1989/11/30,41,52,31,0,,
1989/12/1,37,52,25,0,,
1989/12/2,41,55,28,0,,
1989/12/3,48,67,30,0,,
1989/12/4,44,62,38,0,,
1989/12/5,40,51,29,0,,
1989/12/6,33,42,28,0.02,,
1989/12/7,34,44,26,0,,
1989/12/8,34,49,24,0,,
1989/12/9,33,47,24,0,,
1989/12/10,36,48,26,0,,
1989/12/11,40,42,36,0,,
1989/12/12,31,40,24,0,,
1989/12/13,34,46,23,0,,
1989/12/14,33,42,25,0,,
1989/12/15,33,44,25,0,,
1989/12/16,33,40,26,0,,
1989/12/17,31,39,23,0,,
1989/12/18,27,34,24,0,,
1989/12/19,24,26,22,0.05,,
1989/12/20,27,34,24,0,,
1989/12/21,28,30,26,0,,
1989/12/22,27,33,25,0.01,,
1989/12/23,25,33,18,0,,
1989/12/24,24,26,21,0,,
1989/12/25,30,34,23,0,,
1989/12/26,24,31,17,0,,
1989/12/27,24,33,15,0,,
1989/12/28,26,35,15,0,,
1989/12/29,26,37,18,0,,
1989/12/30,24,34,15,0,,
1989/12/31,27,37,19,0,,
1990/1/1,27,36,22,0,,
1990/1/2,25,37,15,0,,
1990/1/3,22,33,13,0,,
1990/1/4,24,35,15,0,,
1990/1/5,31,40,18,0,,
1990/1/6,28,39,17,0,,
1990/1/7,26,34,18,0,,
1990/1/8,28,37,20,0,,
1990/1/9,30,36,25,0,,
1990/1/10,26,34,21,0,,
1990/1/11,25,31,20,0,,
1990/1/12,24,31,19,0,,
1990/1/13,21,31,11,0,,
1990/1/14,26,33,17,0,,
1990/1/15,26,35,18,0,,
1990/1/16,24,37,14,0,,
1990/1/17,33,43,23,0,,
1990/1/18,24,37,19,0,,
1990/1/19,20,26,15,0,,
1990/1/20,20,30,8,0,,
1990/1/21,24,32,16,0,,
1990/1/22,21,30,12,0,,
1990/1/23,21,28,13,0,,
1990/1/24,15,22,10,0,,
1990/1/25,14,23,7,0,,
1990/1/26,17,25,9,0,,
1990/1/27,18,21,14,0.04,,
1990/1/28,23,26,18,0.15,,
1990/1/29,20,25,15,0,,
1990/1/30,20,28,13,0,,
1990/1/31,15,26,5,0,,
1990/2/1,19,33,7,0,,
1990/2/2,22,36,11,0,,
1990/2/3,26,34,20,0,,
1990/2/4,23,35,11,0,,
1990/2/5,24,36,15,0,,
1990/2/6,27,40,17,0,,
1990/2/7,29,36,22,0,,
1990/2/8,28,29,25,0.01,,
1990/2/9,31,33,28,0,,
1990/2/10,33,37,30,0,,
1990/2/11,36,50,27,0,,
1990/2/12,34,46,22,0,,
1990/2/13,31,39,28,0.06,,
1990/2/14,32,34,29,0.16,,
1990/2/15,37,46,30,0,,
1990/2/16,34,39,29,0,,
1990/2/17,34,36,32,0.09,,
1990/2/18,36,41,32,0.38,,
1990/2/19,36,39,32,0,,
1990/2/20,34,37,32,0.01,,
1990/2/21,36,39,32,0.12,,
1990/2/22,37,38,35,0.03,,
1990/2/23,31,35,26,0,,
1990/2/24,29,35,22,0,,
1990/2/25,30,40,20,0,,
1990/2/26,33,44,22,0,,
1990/2/27,32,40,26,0,,
1990/2/28,35,46,26,0,,
1990/3/1,38,48,26,0,,
1990/3/2,38,46,32,0,,
1990/3/3,41,55,31,0,,
1990/3/4,43,50,36,0,,
1990/3/5,45,59,31,0,,
1990/3/6,49,63,35,0,,
1990/3/7,48,55,35,0,,
1990/3/8,43,53,32,0,,
1990/3/9,46,60,32,0,,
1990/3/10,47,56,39,0,,
1990/3/11,48,56,42,0,,
1990/3/12,46,56,33,0,,
1990/3/13,42,51,38,0,,
1990/3/14,46,54,38,0,,
1990/3/15,45,55,36,0,,
1990/3/16,48,59,35,0,,
1990/3/17,49,58,40,0,,
1990/3/18,48,61,37,0,,
1990/3/19,54,67,43,0,,
1990/3/20,44,58,38,0.04,,
1990/3/21,36,40,33,0.5,,
1990/3/22,44,51,39,0,,
1990/3/23,45,48,41,0.23,,
1990/3/24,48,53,44,0,,
1990/3/25,47,53,40,0,,
1990/3/26,47,56,39,0,,
1990/3/27,40,48,35,0.46,,
1990/3/28,42,48,36,0.33,,
1990/3/29,51,61,43,0,,
1990/3/30,52,62,43,0.03,,
1990/3/31,56,67,44,0,,
1990/4/1,58,69,50,0,,
1990/4/2,48,57,41,0.33,,
1990/4/3,43,51,36,0,,
1990/4/4,51,60,36,0,,
1990/4/5,54,69,37,0,,
1990/4/6,57,70,46,0,,
1990/4/7,51,60,46,0,,
1990/4/8,63,76,46,0,,
1990/4/9,65,79,46,0,,
1990/4/10,65,77,51,0,,
1990/4/11,62,70,54,0,,
1990/4/12,53,61,50,0,,
1990/4/13,51,56,47,0,,
1990/4/14,60,73,44,0,,
1990/4/15,60,74,42,0,,
1990/4/16,58,68,44,0,,
1990/4/17,54,62,44,0.01,,
1990/4/18,49,55,47,0.65,,
1990/4/19,55,62,49,0.08,,
1990/4/20,58,69,43,0,,
1990/4/21,61,69,54,0,,
1990/4/22,57,63,52,0,,
1990/4/23,54,64,41,0,,
1990/4/24,60,69,45,0,,
1990/4/25,60,66,55,0,,
1990/4/26,56,65,44,0,,
1990/4/27,61,71,51,0,,
1990/4/28,62,75,48,0,,
1990/4/29,59,65,54,0,,
1990/4/30,54,60,50,1.28,,
1990/5/1,59,69,52,0.79,,
1990/5/2,59,67,53,0,,
1990/5/3,59,70,51,0.08,,
1990/5/4,62,73,46,0,,
1990/5/5,61,68,52,0,,
1990/5/6,70,81,58,0,,
1990/5/7,64,75,56,0,,
1990/5/8,67,78,57,0,,
1990/5/9,76,85,69,0,,
1990/5/10,71,82,65,0,,
1990/5/11,68,85,54,0,,
1990/5/12,67,74,62,0,,
1990/5/13,68,82,55,0,,
1990/5/14,73,85,59,0,,
1990/5/15,74,86,58,0,,
1990/5/16,71,77,66,0,,
1990/5/17,60,69,57,0.01,,
1990/5/18,64,75,53,0,,
1990/5/19,69,75,63,0,,
1990/5/20,71,80,59,0,,
1990/5/21,69,81,57,0,,
1990/5/22,72,84,53,0,,
1990/5/23,69,79,59,0,,
1990/5/24,66,75,55,0,,
1990/5/25,63,69,58,0.12,,
1990/5/26,70,79,57,0.9,,
1990/5/27,73,86,60,0,,
1990/5/28,73,81,66,0,,
1990/5/29,74,84,67,0.06,,
1990/5/30,62,73,56,2.31,,
1990/5/31,62,73,56,0.44,,
1990/6/1,73,86,56,0,,
1990/6/2,76,87,62,0,,
1990/6/3,75,85,63,0,,
1990/6/4,75,82,72,0.01,,
1990/6/5,74,84,62,0,,
1990/6/6,71,80,67,0.02,,
1990/6/7,67,72,63,0.02,,
1990/6/8,69,81,60,0,,
1990/6/9,73,84,59,0,,
1990/6/10,76,90,58,0,,
1990/6/11,76,84,67,0,,
1990/6/12,78,91,64,0,,
1990/6/13,80,91,72,0,,
1990/6/14,79,88,67,0,,
1990/6/15,81,94,66,0,,
1990/6/16,84,98,68,0,,
1990/6/17,80,89,72,0,,
1990/6/18,79,87,71,0,,
1990/6/19,84,94,70,0,,
1990/6/20,78,86,72,0,,
1990/6/21,75,87,67,0,,
1990/6/22,76,84,67,0.01,,
1990/6/23,75,87,63,0,,
1990/6/24,79,87,70,0,,
1990/6/25,78,83,74,0,,
1990/6/26,79,88,71,0,,
1990/6/27,82,90,74,0,,
1990/6/28,76,85,67,0.09,,
1990/6/29,75,82,69,0,,
1990/6/30,76,82,72,0,,
1990/7/1,72,76,69,0.01,,
1990/7/2,75,81,69,0,,
1990/7/3,78,87,69,0,,
1990/7/4,75,85,68,2.4,,
1990/7/5,78,88,68,0,,
1990/7/6,78,84,71,0.09,,
1990/7/7,75,86,66,2.01,,
1990/7/8,81,92,67,0,,
1990/7/9,83,91,72,0,,
1990/7/10,79,87,72,0,,
1990/7/11,80,88,74,0,,
1990/7/12,83,92,76,0,,
1990/7/13,80,87,76,0.32,,
1990/7/14,78,85,72,0.37,,
1990/7/15,74,80,70,0.07,,
1990/7/16,76,87,67,0,,
1990/7/17,78,84,73,0.15,,
1990/7/18,73,79,68,0.34,,
1990/7/19,76,83,71,0,,
1990/7/20,78,85,71,0.23,,
1990/7/21,80,86,73,0,,
1990/7/22,81,86,76,0,,
1990/7/23,82,90,75,0.1,,
1990/7/24,85,99,79,0,,
1990/7/25,77,82,74,0.93,,
1990/7/26,72,77,70,0.02,,
1990/7/27,75,84,68,0.11,,
1990/7/28,80,89,72,0.07,,
1990/7/29,79,84,75,0,,
1990/7/30,80,87,75,0,,
1990/7/31,81,90,75,1.54,,
1990/8/1,76,84,71,1.97,,
1990/8/2,75,81,70,1.32,,
1990/8/3,78,87,69,0,,
1990/8/4,80,87,74,0,,
1990/8/5,82,88,76,0,,
1990/8/6,83,87,79,0.01,,
1990/8/7,78,83,74,0.26,,
1990/8/8,77,84,72,0.11,,
1990/8/9,77,85,69,0,,
1990/8/10,73,84,63,0.14,,
1990/8/11,76,80,72,0,,
1990/8/12,79,88,72,0.12,,
1990/8/13,77,85,71,0.06,,
1990/8/14,80,91,70,0,,
1990/8/15,77,90,73,0,,
1990/8/16,79,86,72,0,,
1990/8/17,78,87,71,0,,
1990/8/18,78,84,73,0,,
1990/8/19,80,90,70,0,,
1990/8/20,78,89,68,0.82,,
1990/8/21,74,86,66,0.09,,
1990/8/22,76,87,64,0,,
1990/8/23,79,89,66,0,,
1990/8/24,81,92,72,0,,
1990/8/25,83,91,72,0,,
1990/8/26,77,84,74,0.02,,
1990/8/27,72,76,67,0.08,,
1990/8/28,73,84,67,0.96,,
1990/8/29,80,90,70,0,,
1990/8/30,80,90,68,0,,
1990/8/31,75,88,64,0.22,,
1990/9/1,77,91,65,0,,
1990/9/2,76,83,69,0,,
1990/9/3,68,80,66,1.09,,
1990/9/4,69,75,64,0,,
1990/9/5,72,78,67,0,,
1990/9/6,75,83,68,0,,
1990/9/7,75,83,70,0.07,,
1990/9/8,72,80,64,0.46,,
1990/9/9,71,80,63,0,,
1990/9/10,71,83,62,0,,
1990/9/11,72,87,62,0,,
1990/9/12,73,85,63,0,,
1990/9/13,70,77,64,0.11,,
1990/9/14,69,78,60,0.01,,
1990/9/15,68,80,55,0,,
1990/9/16,66,74,62,0.32,,
1990/9/17,62,69,55,0,,
1990/9/18,61,75,47,0,,
1990/9/19,64,74,57,0,,
1990/9/20,68,78,61,0,,
1990/9/21,69,78,60,0,,
1990/9/22,67,71,63,0,,
1990/9/23,65,76,55,0,,
1990/9/24,64,71,58,0.09,,
1990/9/25,64,68,58,0,,
1990/9/26,61,65,60,0.3,,
1990/9/27,66,80,56,0.01,,
1990/9/28,66,80,53,0,,
1990/9/29,67,78,57,0,,
1990/9/30,63,72,55,0,,
1990/10/1,63,75,47,0,,
1990/10/2,63,78,47,0,,
1990/10/3,64,76,54,0,,
1990/10/4,65,79,56,0,,
1990/10/5,69,84,55,0,,
1990/10/6,64,74,52,0,,
1990/10/7,61,77,47,0,,
1990/10/8,61,72,49,0,,
1990/10/9,58,67,47,0,,
1990/10/10,55,62,48,0,,
1990/10/11,60,72,52,0,,
1990/10/12,60,72,50,0,,
1990/10/13,65,82,53,0.01,,
1990/10/14,65,77,51,0,,
1990/10/15,63,76,53,0,,
1990/10/16,65,78,53,0,,
1990/10/17,60,69,53,0,,
1990/10/18,58,69,47,0,,
1990/10/19,59,72,48,0,,
1990/10/20,60,74,49,0,,
1990/10/21,60,70,50,0,,
1990/10/22,61,64,58,0,,
1990/10/23,60,69,50,0,,
1990/10/24,55,65,50,0,,
1990/10/25,53,71,39,0,,
1990/10/26,53,67,41,0,,
1990/10/27,52,68,41,0,,
1990/10/28,53,66,42,0,,
1990/10/29,53,64,45,0,,
1990/10/30,52,64,46,0,,
1990/10/31,57,68,46,0,,
1990/11/1,53,59,50,0,,
1990/11/2,49,54,45,0,,
1990/11/3,46,54,37,0,,
1990/11/4,51,60,47,0.01,,
1990/11/5,47,55,38,0,,
1990/11/6,49,65,36,0,,
1990/11/7,46,52,40,0,,
1990/11/8,45,52,37,0.11,,
1990/11/9,33,42,26,0,,
1990/11/10,37,48,27,0,,
1990/11/11,43,60,29,0,,
1990/11/12,47,65,34,0,,
1990/11/13,49,65,35,0,,
1990/11/14,45,55,37,0,,
1990/11/15,47,55,42,0,,
1990/11/16,47,54,40,0,,
1990/11/17,49,52,45,0,,
1990/11/18,43,51,37,0,,
1990/11/19,45,57,38,0,,
1990/11/20,32,46,26,0,,
1990/11/21,35,48,20,0,,
1990/11/22,44,59,27,0,,
1990/11/23,41,55,28,0,,
1990/11/24,45,55,36,0,,
1990/11/25,48,57,37,0,,
1990/11/26,43,53,36,0,,
1990/11/27,39,53,31,0,,
1990/11/28,40,49,29,0,,
1990/11/29,42,46,37,0.02,,
1990/11/30,29,41,21,0,,
1990/12/1,26,32,20,0,,
1990/12/2,30,39,24,0,,
1990/12/3,32,47,20,0,,
1990/12/4,34,49,21,0,,
1990/12/5,35,49,23,0,,
1990/12/6,36,51,25,0,,
1990/12/7,42,55,31,0,,
1990/12/8,37,48,30,0,,
1990/12/9,34,43,28,0,,
1990/12/10,27,38,20,0.01,,
1990/12/11,22,31,15,0,,
1990/12/12,26,40,14,0,,
1990/12/13,34,47,22,0,,
1990/12/14,32,39,26,0,,
1990/12/15,28,40,17,0,,
1990/12/16,31,39,22,0,,
1990/12/17,34,46,26,0,,
1990/12/18,34,43,28,0,,
1990/12/19,27,35,21,0,,
1990/12/20,31,47,19,0,,
1990/12/21,39,45,27,0,,
1990/12/22,34,43,29,0,,
1990/12/23,31,40,21,0,,
1990/12/24,27,36,21,0,,
1990/12/25,27,35,22,0,,
1990/12/26,23,31,15,0,,
1990/12/27,23,28,15,0,,
1990/12/28,25,31,20,0,,
1990/12/29,20,26,14,0,,
1990/12/30,29,33,22,0,,
1990/12/31,36,43,29,0,,
1991/1/1,29,39,25,0,,
1991/1/2,27,35,20,0,,
1991/1/3,23,30,13,0,,
1991/1/4,25,36,16,0,,
1991/1/5,22,30,16,0,,
1991/1/6,24,31,14,0,,
1991/1/7,23,30,17,0,,
1991/1/8,22,31,13,0,,
1991/1/9,22,33,15,0,,
1991/1/10,28,34,22,0,,
1991/1/11,26,34,18,0,,
1991/1/12,26,34,20,0,,
1991/1/13,25,39,13,0,,
1991/1/14,29,42,17,0,,
1991/1/15,29,38,24,0,,
1991/1/16,34,46,22,0,,
1991/1/17,26,39,21,0,,
1991/1/18,29,33,22,0,,
1991/1/19,27,37,19,0,,
1991/1/20,32,41,24,0,,
1991/1/21,31,37,26,0,,
1991/1/22,29,35,22,0,,
1991/1/23,28,29,26,0,,
1991/1/24,31,42,19,0,,
1991/1/25,31,47,19,0,,
1991/1/26,32,42,25,0,,
1991/1/27,30,41,19,0,,
1991/1/28,32,38,29,0,,
1991/1/29,30,34,28,0.01,,
1991/1/30,29,38,22,0,,
1991/1/31,31,42,21,0,,
1991/2/1,35,45,25,0,,
1991/2/2,29,39,20,0,,
1991/2/3,32,39,22,0,,
1991/2/4,33,43,20,0,,
1991/2/5,33,48,23,0,,
1991/2/6,33,38,24,0,,
1991/2/7,31,43,20,0,,
1991/2/8,30,36,25,0,,
1991/2/9,36,49,26,0,,
1991/2/10,35,44,26,0,,
1991/2/11,33,46,22,0,,
1991/2/12,34,47,22,0,,
1991/2/13,36,48,27,0,,
1991/2/14,36,41,32,0,,
1991/2/15,37,45,26,0,,
1991/2/16,36,46,29,0.03,,
1991/2/17,35,40,28,0,,
1991/2/18,32,38,24,0,,
1991/2/19,27,36,18,0,,
1991/2/20,34,40,29,0,,
1991/2/21,33,38,26,0,,
1991/2/22,18,32,9,0,,
1991/2/23,24,36,10,0,,
1991/2/24,25,33,15,0,,
1991/2/25,28,38,18,0,,
1991/2/26,32,42,23,0,,
1991/2/27,39,45,34,0,,
1991/2/28,34,44,26,0,,
1991/3/1,36,49,23,0,,
1991/3/2,42,51,35,0,,
1991/3/3,33,43,26,0,,
1991/3/4,44,57,29,0,,
1991/3/5,48,60,40,0,,
1991/3/6,44,50,39,0,,
1991/3/7,34,40,31,0,,
1991/3/8,32,34,29,0.09,,
1991/3/9,32,37,27,0,,
1991/3/10,36,42,31,0,,
1991/3/11,39,52,29,0,,
1991/3/12,34,44,28,0.01,,
1991/3/13,33,43,26,0,,
1991/3/14,36,42,24,0,,
1991/3/15,33,40,29,0.04,,
1991/3/16,41,52,26,0,,
1991/3/17,44,59,31,0,,
1991/3/18,50,64,37,0,,
1991/3/19,50,56,44,0,,
1991/3/20,47,59,41,0,,
1991/3/21,39,46,34,0,,
1991/3/22,41,53,29,0,,
1991/3/23,47,54,40,0,,
1991/3/24,47,56,36,0,,
1991/3/25,49,62,38,0,,
1991/3/26,38,49,32,0.44,,
1991/3/27,36,41,31,0.04,,
1991/3/28,33,40,29,0.21,,
1991/3/29,37,49,28,0.16,,
1991/3/30,39,47,30,0,,
1991/3/31,39,48,30,0,,
1991/4/1,45,60,28,0,,
1991/4/2,54,69,35,0,,
1991/4/3,54,64,45,0,,
1991/4/4,55,66,42,0,,
1991/4/5,59,69,47,0,,
1991/4/6,50,63,48,0,,
1991/4/7,49,56,45,0.01,,
1991/4/8,54,68,39,0,,
1991/4/9,56,63,49,0,,
1991/4/10,56,60,54,0,,
1991/4/11,52,55,49,0.11,,
1991/4/12,54,65,47,0.19,,
1991/4/13,55,64,42,0,,
1991/4/14,58,69,47,0.01,,
1991/4/15,62,71,54,0,,
1991/4/16,59,69,47,0.01,,
1991/4/17,54,61,48,0.3,,
1991/4/18,56,69,44,0,,
1991/4/19,59,71,46,0,,
1991/4/20,63,75,47,0,,
1991/4/21,65,77,47,0,,
1991/4/22,66,78,49,0,,
1991/4/23,61,71,55,0.04,,
1991/4/24,55,67,45,0.01,,
1991/4/25,56,65,47,0,,
1991/4/26,58,71,44,0,,
1991/4/27,62,71,51,0,,
1991/4/28,60,71,54,0,,
1991/4/29,64,79,47,0,,
1991/4/30,58,72,54,0,,
1991/5/1,57,65,44,0,,
1991/5/2,59,72,41,0,,
1991/5/3,65,78,47,0,,
1991/5/4,66,75,54,0,,
1991/5/5,63,69,54,0,,
1991/5/6,59,66,53,0,,
1991/5/7,64,74,52,0,,
1991/5/8,66,76,53,0,,
1991/5/9,70,82,54,0,,
1991/5/10,71,84,53,0,,
1991/5/11,74,89,58,0,,
1991/5/12,71,80,58,0,,
1991/5/13,69,77,58,0,,
1991/5/14,65,73,59,0.19,,
1991/5/15,69,84,54,0.01,,
1991/5/16,75,82,65,0,,
1991/5/17,75,91,57,0,,
1991/5/18,78,92,62,0,,
1991/5/19,76,85,63,0,,
1991/5/20,76,85,63,0,,
1991/5/21,75,85,69,0,,
1991/5/22,73,80,69,0,,
1991/5/23,65,69,58,0.08,,
1991/5/24,61,65,58,0.68,,
1991/5/25,55,58,53,0.93,,
1991/5/26,65,76,51,0,,
1991/5/27,69,77,58,0,,
1991/5/28,63,72,59,0.29,,
1991/5/29,68,76,62,0,,
1991/5/30,68,75,63,0.02,,
1991/5/31,72,79,67,0,,
1991/6/1,74,80,65,0,,
1991/6/2,74,84,66,0,,
1991/6/3,76,88,66,0,,
1991/6/4,76,92,64,0.05,,
1991/6/5,75,81,71,0,,
1991/6/6,74,83,64,0,,
1991/6/7,73,78,67,0.35,,
1991/6/8,70,80,63,2.48,,
1991/6/9,74,83,65,0.21,,
1991/6/10,73,79,71,2.74,,
1991/6/11,74,83,70,0,,
1991/6/12,80,89,65,0,,
1991/6/13,80,90,68,0,,
1991/6/14,79,87,70,0,,
1991/6/15,76,89,69,0.22,,
1991/6/16,73,83,66,0.09,,
1991/6/17,74,88,61,0,,
1991/6/18,76,84,66,0,,
1991/6/19,77,88,66,0,,
1991/6/20,80,94,68,0,,
1991/6/21,82,93,70,0.03,,
1991/6/22,80,90,69,0,,
1991/6/23,76,84,71,0,,
1991/6/24,71,80,67,0.02,,
1991/6/25,65,77,57,1.5,,
1991/6/26,67,73,62,0,,
1991/6/27,75,85,68,0,,
1991/6/28,76,84,69,1.63,,
1991/6/29,79,88,62,0,,
1991/6/30,81,89,70,0,,
1991/7/1,79,91,63,0,,
1991/7/2,81,90,70,0.04,,
1991/7/3,78,86,70,0,,
1991/7/4,79,86,71,0,,
1991/7/5,83,90,74,0,,
1991/7/6,76,86,69,0.28,,
1991/7/7,80,88,71,0,,
1991/7/8,71,84,66,2.32,,
1991/7/9,73,82,67,0.09,,
1991/7/10,77,89,64,0,,
1991/7/11,75,81,71,0.17,,
1991/7/12,76,82,72,0,,
1991/7/13,77,83,72,0.09,,
1991/7/14,81,89,75,0,,
1991/7/15,81,86,76,0.01,,
1991/7/16,83,92,78,0.06,,
1991/7/17,78,85,75,0,,
1991/7/18,73,78,69,0.38,,
1991/7/19,77,84,69,0.01,,
1991/7/20,79,84,75,0,,
1991/7/21,78,83,76,0.62,,
1991/7/22,83,94,72,0.68,,
1991/7/23,83,92,71,0,,
1991/7/24,83,90,76,0,,
1991/7/25,85,96,73,0,,
1991/7/26,85,93,79,0,,
1991/7/27,76,88,72,0.42,,
1991/7/28,70,76,65,2.61,,
1991/7/29,75,86,65,0,,
1991/7/30,78,85,68,0,,
1991/7/31,80,91,68,0,,
1991/8/1,80,90,69,0,,
1991/8/2,81,89,72,0,,
1991/8/3,81,89,73,0,,
1991/8/4,82,90,73,0,,
1991/8/5,83,91,75,0,,
1991/8/6,83,92,76,0,,
1991/8/7,83,92,76,0,,
1991/8/8,84,93,74,0.02,,
1991/8/9,81,90,73,0.14,,
1991/8/10,80,92,70,1.78,,
1991/8/11,80,90,71,0.02,,
1991/8/12,82,91,76,0,,
1991/8/13,83,92,75,0,,
1991/8/14,83,88,76,0,,
1991/8/15,80,90,72,2.63,,
1991/8/16,79,85,75,0.03,,
1991/8/17,80,87,76,0,,
1991/8/18,81,89,75,0,,
1991/8/19,80,91,69,0.19,,
1991/8/20,83,92,77,0,,
1991/8/21,85,93,77,0,,
1991/8/22,86,96,77,0,,
1991/8/23,86,95,77,0,,
1991/8/24,84,92,75,0,,
1991/8/25,80,86,76,0,,
1991/8/26,79,87,75,0,,
1991/8/27,76,85,65,0,,
1991/8/28,73,80,69,0,,
1991/8/29,72,81,67,0.1,,
1991/8/30,74,82,65,0,,
1991/8/31,77,87,67,0,,
1991/9/1,75,83,69,0.01,,
1991/9/2,76,81,70,0,,
1991/9/3,77,84,72,0,,
1991/9/4,75,83,71,0,,
1991/9/5,71,82,63,0.86,,
1991/9/6,73,84,61,0,,
1991/9/7,73,81,67,0,,
1991/9/8,75,86,61,0,,
1991/9/9,75,85,65,0,,
1991/9/10,70,78,65,0.48,,
1991/9/11,69,79,61,0,,
1991/9/12,69,81,56,0,,
1991/9/13,66,77,57,0,,
1991/9/14,64,66,61,0.23,,
1991/9/15,61,65,57,1.02,,
1991/9/16,64,71,57,0.02,,
1991/9/17,66,72,59,0.01,,
1991/9/18,63,73,56,0.17,,
1991/9/19,63,72,56,0,,
1991/9/20,69,77,59,0,,
1991/9/21,67,79,56,0,,
1991/9/22,68,78,56,0,,
1991/9/23,68,80,59,0.01,,
1991/9/24,68,78,58,0.01,,
1991/9/25,69,78,65,0,,
1991/9/26,70,80,63,0,,
1991/9/27,65,77,56,0,,
1991/9/28,63,74,51,0,,
1991/9/29,65,74,54,0,,
1991/9/30,65,71,60,0,,
1991/10/1,63,70,60,0.03,,
1991/10/2,62,67,56,0,,
1991/10/3,62,74,55,0,,
1991/10/4,62,77,48,0,,
1991/10/5,65,78,49,0,,
1991/10/6,63,74,53,0,,
1991/10/7,62,77,49,0,,
1991/10/8,63,78,49,0,,
1991/10/9,63,74,54,0,,
1991/10/10,64,74,55,0,,
1991/10/11,62,73,55,0,,
1991/10/12,64,77,54,0,,
1991/10/13,60,67,56,0.04,,
1991/10/14,54,57,50,0,,
1991/10/15,56,63,50,0.4,,
1991/10/16,59,69,51,0.01,,
1991/10/17,58,71,42,0,,
1991/10/18,51,66,42,0,,
1991/10/19,47,58,37,0,,
1991/10/20,52,67,35,0,,
1991/10/21,52,64,40,0,,
1991/10/22,53,62,40,0,,
1991/10/23,54,64,44,0,,
1991/10/24,56,65,48,0,,
1991/10/25,57,67,49,0,,
1991/10/26,47,54,41,0,,
1991/10/27,49,58,38,0,,
1991/10/28,51,65,37,0,,
1991/10/29,53,68,38,0,,
1991/10/30,51,61,45,0,,
1991/10/31,45,61,34,0,,
1991/11/1,47,60,37,0,,
1991/11/2,53,67,43,0,,
1991/11/3,46,54,34,0,,
1991/11/4,45,53,34,0,,
1991/11/5,45,50,43,0.01,,
